book_id,average_number_of_adjectives,total_number_of_proper_nouns,total_number_of_adjectives,average_verb_phrases,total_number_of_noun_phrases,average_words,total_number_of_prepositional_phrases,average_syllables,total_number_of_verb_phrases,total_number_of_conjunctions,average_word_length,count_number_unique_words,length_of_document,average_number_of_common_proper_nouns,total_number_of_common_and_proper_nouns,ratio_of_common_to_proper_nouns,average_number_of_proper_nouns,average_number_of_conjunctions,average_prepositional_phrases,average_noun_phrases,flesch_kincaid_score,flesch_kincaid_grade,1000
28893,0.7464788732,106,53,1.2394366197,227,12.985915493,72,1.4305856833,88,94,4.0336225597,398,4468,3.6478873239,259,1.4433962264,1.4929577465,1.323943662,1.014084507,3.1971830986,72.6267469677,6.3554181052
22896,1.6376811594,133,113,0.1449275362,24,23.3913043478,7,1.136307311,10,187,3.2633209418,403,6675,4.3333333333,299,1.2481203008,1.9275362319,2.7101449275,0.1014492754,0.347826087,86.9612275739,6.9410349658
22818,1.7666666667,221,53,0.7666666667,71,31.0666666667,18,1.4710300429,23,124,4.1673819742,407,4996,10.9333333333,328,0.4841628959,7.3666666667,4.1333333333,0.6,2.3666666667,50.8531917024,13.8841545064
14220,1.0238095238,211,86,0.1904761905,39,16.2976190476,12,1.3915266618,16,155,3.9393718042,409,6627,4.5714285714,384,0.8199052133,2.5119047619,1.8452380952,0.1428571429,0.4642857143,72.5697610786,7.1860860378
28892,0.7466666667,66,56,1.84,288,15.3466666667,96,1.3344917463,138,138,3.8123370982,414,5392,3.2,240,2.6363636364,0.88,1.84,1.28,3.84,78.3601315957,6.1422026064
24795,0.8823529412,214,60,0.3382352941,63,16.6176470588,15,1.3238938053,23,136,3.6353982301,416,5569,5.4411764706,370,0.7289719626,3.1470588235,2,0.2205882353,0.9264705882,77.9666723061,6.5128292556
16081,1.3414634146,134,55,0.512195122,59,24.0975609756,18,1.262145749,21,114,3.487854251,418,5111,6.8780487805,282,1.1044776119,3.2682926829,2.7804878049,0.4390243902,1.4390243902,75.5984452454,8.7013686185
16081,1.3414634146,134,55,0.512195122,59,24.0975609756,18,1.262145749,21,114,3.487854251,418,5111,6.8780487805,282,1.1044776119,3.2682926829,2.7804878049,0.4390243902,1.4390243902,75.5984452454,8.7013686185
26521,1.0307692308,95,67,0.3692307692,52,18.2307692308,17,1.3510548523,24,135,3.8337552743,421,5782,3.8923076923,253,1.6631578947,1.4615384615,2.0769230769,0.2615384615,0.8,74.0315287244,7.4624472574
30383,0.3672316384,115,65,0.2881355932,110,8.8192090395,34,1.2351057015,51,117,3.3183856502,421,6353,1.5028248588,266,1.3130434783,0.6497175141,0.6610169492,0.1920903955,0.6214689266,93.3935604802,2.4237388028
23930,0.921875,37,59,0.234375,37,17.25,12,1.3813405797,15,104,3.8125,422,5076,3.0625,196,4.2972972973,0.578125,1.625,0.1875,0.578125,72.4648369565,7.4373188406
24834,1.1052631579,230,42,0.7105263158,74,26.4210526316,24,1.3585657371,27,133,3.796812749,422,5383,9.1578947368,348,0.5130434783,6.0526315789,3.5,0.6315789474,1.9473684211,65.0829702244,10.7452862235
24485,2.0344827586,304,59,2.7586206897,258,34.8275862069,105,1.4356435644,80,139,4.101980198,423,5300,14.8275862069,430,0.4144736842,10.4827586207,4.7931034483,3.6206896552,8.8965517241,50.0295544554,14.9333526801
23651,0.5391304348,101,62,0.7130434783,162,11.7217391304,56,1.3471810089,82,133,3.8152818991,424,6251,2.7826086957,320,2.1683168317,0.8782608696,1.1565217391,0.4869565217,1.4086956522,80.9659214295,4.8782141659
14838,1.3275862069,181,77,0.8448275862,119,21.8103448276,40,1.366798419,49,187,3.8853754941,424,6073,5.7413793103,333,0.8397790055,3.1206896552,3.224137931,0.6896551724,2.0517241379,69.0663537549,9.0442558266
14838,1.3275862069,181,77,0.8448275862,119,21.8103448276,40,1.366798419,49,187,3.8853754941,424,6073,5.7413793103,333,0.8397790055,3.1206896552,3.224137931,0.6896551724,2.0517241379,69.0663537549,9.0442558266
14304,1.4333333333,220,86,0.85,124,21.2666666667,37,1.4067398119,51,178,3.9561128527,424,6221,6.2333333333,374,0.7,3.6666666667,2.9666666667,0.6166666667,2.0666666667,66.2391452456,9.3035297806
14838,1.3275862069,181,77,0.8448275862,119,21.8103448276,40,1.366798419,49,187,3.8853754941,424,6073,5.7413793103,333,0.8397790055,3.1206896552,3.224137931,0.6896551724,2.0517241379,69.0663537549,9.0442558266
28535,1.7333333333,202,52,1.3333333333,190,28.0333333333,68,1.5267538644,40,112,4.3757431629,429,4514,11.3333333333,340,0.6831683168,6.7333333333,3.7333333333,2.2666666667,6.3333333333,49.2177897344,13.3586956005
11162,1.3902439024,221,114,0.2926829268,52,25.5243902439,18,1.2508361204,24,292,3.5451505017,429,9176,5.1463414634,422,0.9095022624,2.6951219512,3.5609756098,0.2195121951,0.6341463415,75.1070081165,9.1243784159
19772,2.0666666667,158,93,0.8666666667,98,28.0666666667,44,1.3111638955,39,193,3.8685669042,431,6149,7.8888888889,355,1.246835443,3.5111111111,4.2888888889,0.9777777778,2.1777777778,67.4228677751,10.8277339667
29356,1.0983606557,42,67,1.9180327869,274,18.2786885246,106,1.4062780269,117,146,4.1273542601,433,5662,4.3442622951,265,5.3095238095,0.6885245902,2.393442623,1.737704918,4.4918032787,69.3110100713,8.1327692421
30353,0.5922330097,94,61,0.8834951456,180,11.6601941748,55,1.4304746045,91,112,3.9567027477,436,5820,2.6796116505,276,1.9361702128,0.9126213592,1.0873786408,0.5339805825,1.7475728155,73.9817513722,5.8370760612
14407,1.1549295775,209,82,0.9718309859,167,20.6478873239,62,1.394952251,69,205,3.9420190996,436,7191,5.9154929577,420,1.009569378,2.9436619718,2.8873239437,0.8732394366,2.3521126761,67.8644339296,8.9231126184
21541,0.5652173913,71,65,0.6173913043,154,10.6086956522,41,1.3754098361,71,131,3.8704918033,444,5763,2.3391304348,269,2.7887323944,0.6173913043,1.1391304348,0.3565217391,1.3391304348,79.7075017819,4.7772273699
20652,1.0303030303,216,68,0.3939393939,69,21.5151515152,16,1.2330985915,26,149,3.635915493,445,6702,6.3939393939,422,0.9537037037,3.2727272727,2.2575757576,0.2424242424,1.0454545455,80.6769803671,7.3514724712
29940,0.7333333333,53,66,0.0666666667,16,13.9222222222,5,1.3431763767,6,142,3.6703910615,448,5724,2.5777777778,232,3.3773584906,0.5888888889,1.5777777778,0.0555555556,0.1777777778,79.071222976,5.6891479117
